# frame times for dvs-video.avi
# frame# time(s)
215	  2.166333
216	  2.176333
217	  2.186333
218	  2.196333
219	  2.206333
220	  2.216333
221	  2.226333
222	  2.236333
223	  2.246333
224	  2.256333
225	  2.266333
226	  2.276333
227	  2.286333
228	  2.296333
229	  2.306333
230	  2.316333
231	  2.326333
232	  2.336333
233	  2.346333
234	  2.356333
235	  2.366333
236	  2.376333
237	  2.386333
238	  2.396333
239	  2.406333
240	  2.416333
241	  2.426333
242	  2.436333
243	  2.446333
244	  2.456333
245	  2.466333
246	  2.476333
247	  2.486333
248	  2.496333
249	  2.506333
250	  2.516333
251	  2.526333
252	  2.536333
253	  2.546333
254	  2.556333
255	  2.566333
256	  2.576333
257	  2.586333
258	  2.596333
259	  2.606333
260	  2.616333
261	  2.626333
262	  2.636333
263	  2.646333
264	  2.656333
265	  2.666333
266	  2.676333
267	  2.686333
268	  2.696333
269	  2.706333
270	  2.716333
271	  2.726333
272	  2.736333
273	  2.746333
274	  2.756333
275	  2.766333
276	  2.776333
277	  2.786333
278	  2.796333
279	  2.806333
280	  2.816333
281	  2.826333
282	  2.836333
283	  2.846333
284	  2.856333
285	  2.866333
286	  2.876333
287	  2.886333
288	  2.896333
289	  2.906333
290	  2.916333
291	  2.926333
292	  2.936333
293	  2.946333
294	  2.956333
295	  2.966333
296	  2.976333
297	  2.986333
298	  2.996333
299	  3.006333
300	  3.016333
301	  3.026333
302	  3.036333
303	  3.046333
304	  3.056333
305	  3.066333
306	  3.076333
307	  3.086333
308	  3.096333
309	  3.106333
310	  3.116333
311	  3.126333
312	  3.136333
313	  3.146333
314	  3.156333
315	  3.166333
316	  3.176333
317	  3.186333
318	  3.196333
319	  3.206333
320	  3.216333
321	  3.226333
322	  3.236333
323	  3.246333
324	  3.256333
325	  3.266333
326	  3.276333
327	  3.286333
328	  3.296333
329	  3.306333
330	  3.316333
331	  3.326333
332	  3.336333
333	  3.346333
334	  3.356333
335	  3.366333
336	  3.376333
337	  3.386333
338	  3.396333
339	  3.406333
340	  3.416333
341	  3.426333
342	  3.436333
343	  3.446333
344	  3.456333
345	  3.466333
346	  3.476333
347	  3.486333
348	  3.496333
349	  3.506333
350	  3.516333
351	  3.526333
352	  3.536333
353	  3.546333
354	  3.556333
355	  3.566333
356	  3.576333
357	  3.586333
358	  3.596333
359	  3.606333
360	  3.616333
361	  3.626333
362	  3.636333
363	  3.646333
364	  3.656333
365	  3.666333
366	  3.676333
367	  3.686333
368	  3.696333
369	  3.706333
370	  3.716333
371	  3.726333
372	  3.736333
373	  3.746333
374	  3.756333
375	  3.766333
376	  3.776333
377	  3.786333
378	  3.796333
379	  3.806333
380	  3.816333
381	  3.826333
382	  3.836333
383	  3.846333
384	  3.856333
385	  3.866333
386	  3.876333
387	  3.886333
388	  3.896333
389	  3.906333
390	  3.916333
391	  3.926333
392	  3.936333
393	  3.946333
394	  3.956333
395	  3.966333
396	  3.976333
397	  3.986333
398	  3.996333
399	  4.006333
400	  4.016333
401	  4.026333
402	  4.036333
403	  4.046333
404	  4.056333
405	  4.066333
406	  4.076333
407	  4.086333
408	  4.096333
409	  4.106333
410	  4.116333
411	  4.126333
412	  4.136333
413	  4.146333
414	  4.156333
415	  4.166333
416	  4.176333
417	  4.186333
418	  4.196333
419	  4.206333
420	  4.216333
421	  4.226333
422	  4.236333
423	  4.246333
424	  4.256333
425	  4.266333
426	  4.276333
427	  4.286333
428	  4.296333
429	  4.306333
430	  4.316333
431	  4.326333
432	  4.336333
433	  4.346333
434	  4.356333
435	  4.366333
436	  4.376333
437	  4.386333
438	  4.396333
439	  4.406333
440	  4.416333
441	  4.426333
442	  4.436333
443	  4.446333
444	  4.456333
445	  4.466333
446	  4.476333
447	  4.486333
448	  4.496333
449	  4.506333
450	  4.516333
451	  4.526333
452	  4.536333
453	  4.546333
454	  4.556333
455	  4.566333
456	  4.576333
457	  4.586333
458	  4.596333
459	  4.606333
460	  4.616333
461	  4.626333
462	  4.636333
463	  4.646333
464	  4.656333
465	  4.666333
466	  4.676333
467	  4.686333
468	  4.696333
469	  4.706333
470	  4.716333
471	  4.726333
472	  4.736333
473	  4.746333
474	  4.756333
475	  4.766333
476	  4.776333
477	  4.786333
478	  4.796333
479	  4.806333
480	  4.816333
481	  4.826333
482	  4.836333
483	  4.846333
484	  4.856333
485	  4.866333
486	  4.876333
487	  4.886333
488	  4.896333
489	  4.906333
490	  4.916333
491	  4.926333
492	  4.936333
493	  4.946333
494	  4.956333
495	  4.966333
496	  4.976333
497	  4.986333
498	  4.996333
499	  5.006333
500	  5.016333
501	  5.026333
502	  5.036333
503	  5.046333
504	  5.056333
505	  5.066333
506	  5.076333
507	  5.086333
508	  5.096333
509	  5.106333
510	  5.116333
511	  5.126333
512	  5.136333
513	  5.146333
514	  5.156333
515	  5.166333
516	  5.176333
517	  5.186333
518	  5.196333
519	  5.206333
520	  5.216333
521	  5.226333
522	  5.236333
523	  5.246333
524	  5.256333
525	  5.266333
526	  5.276333
527	  5.286333
528	  5.296333
529	  5.306333
530	  5.316333
531	  5.326333
532	  5.336333
533	  5.346333
534	  5.356333
535	  5.366333
536	  5.376333
537	  5.386333
538	  5.396333
539	  5.406333
540	  5.416333
541	  5.426333
542	  5.436333
543	  5.446333
544	  5.456333
545	  5.466333
546	  5.476333
547	  5.486333
548	  5.496333
549	  5.506333
550	  5.516333
551	  5.526333
552	  5.536333
553	  5.546333
554	  5.556333
555	  5.566333
556	  5.576333
557	  5.586333
558	  5.596333
559	  5.606333
560	  5.616333
561	  5.626333
562	  5.636333
563	  5.646333
564	  5.656333
565	  5.666333
566	  5.676333
567	  5.686333
568	  5.696333
569	  5.706333
570	  5.716333
571	  5.726333
572	  5.736333
573	  5.746333
574	  5.756333
575	  5.766333
576	  5.776333
577	  5.786333
578	  5.796333
579	  5.806333
580	  5.816333
581	  5.826333
582	  5.836333
583	  5.846333
584	  5.856333
585	  5.866333
586	  5.876333
587	  5.886333
588	  5.896333
589	  5.906333
590	  5.916333
591	  5.926333
592	  5.936333
593	  5.946333
594	  5.956333
595	  5.966333
596	  5.976333
597	  5.986333
598	  5.996333
599	  6.006333
600	  6.016333
601	  6.026333
602	  6.036333
603	  6.046333
604	  6.056333
605	  6.066333
606	  6.076333
607	  6.086333
608	  6.096333
609	  6.106333
610	  6.116333
611	  6.126333
612	  6.136333
613	  6.146333
614	  6.156333
615	  6.166333
616	  6.176333
617	  6.186333
618	  6.196333
619	  6.206333
620	  6.216333
621	  6.226333
622	  6.236333
623	  6.246333
624	  6.256333
625	  6.266333
626	  6.276333
627	  6.286333
628	  6.296333
629	  6.306333
630	  6.316333
631	  6.326333
632	  6.336333
633	  6.346333
634	  6.356333
635	  6.366333
636	  6.376333
637	  6.386333
638	  6.396333
639	  6.406333
640	  6.416333
641	  6.426333
642	  6.436333
643	  6.446333
644	  6.456333
645	  6.466333
646	  6.476333
647	  6.486333
648	  6.496333
649	  6.506333
650	  6.516333
651	  6.526333
652	  6.536333
653	  6.546333
654	  6.556333
655	  6.566333
656	  6.576333
657	  6.586333
658	  6.596333
659	  6.606333
660	  6.616333
661	  6.626333
662	  6.636333
