# frame times for dvs-video.avi
# frame# time(s)
148	  1.496961
149	  1.506961
150	  1.516961
151	  1.526961
152	  1.536961
153	  1.546961
154	  1.556961
155	  1.566961
156	  1.576961
157	  1.586961
158	  1.596961
159	  1.606961
160	  1.616961
161	  1.626961
162	  1.636961
163	  1.646961
164	  1.656961
165	  1.666961
166	  1.676961
167	  1.686961
168	  1.696961
169	  1.706961
170	  1.716961
171	  1.726961
172	  1.736961
173	  1.746961
174	  1.756961
175	  1.766961
176	  1.776961
177	  1.786961
178	  1.796961
179	  1.806961
180	  1.816961
181	  1.826961
182	  1.836961
183	  1.846961
184	  1.856961
185	  1.866961
186	  1.876961
187	  1.886961
188	  1.896961
189	  1.906961
190	  1.916961
191	  1.926961
192	  1.936961
193	  1.946961
194	  1.956961
195	  1.966961
196	  1.976961
197	  1.986961
198	  1.996961
199	  2.006961
200	  2.016961
201	  2.026961
202	  2.036961
203	  2.046961
204	  2.056961
205	  2.066961
206	  2.076961
207	  2.086961
208	  2.096961
209	  2.106961
210	  2.116961
211	  2.126961
212	  2.136961
213	  2.146961
214	  2.156961
215	  2.166961
216	  2.176961
217	  2.186961
218	  2.196961
219	  2.206961
220	  2.216961
221	  2.226961
222	  2.236961
223	  2.246961
224	  2.256961
225	  2.266961
226	  2.276961
227	  2.286961
228	  2.296961
229	  2.306961
230	  2.316961
231	  2.326961
232	  2.336961
233	  2.346961
234	  2.356961
235	  2.366961
236	  2.376961
237	  2.386961
238	  2.396961
239	  2.406961
240	  2.416961
241	  2.426961
242	  2.436961
243	  2.446961
244	  2.456961
245	  2.466961
246	  2.476961
247	  2.486961
248	  2.496961
249	  2.506961
250	  2.516961
251	  2.526961
252	  2.536961
253	  2.546961
254	  2.556961
255	  2.566961
256	  2.576961
257	  2.586961
258	  2.596961
259	  2.606961
260	  2.616961
261	  2.626961
262	  2.636961
263	  2.646961
264	  2.656961
265	  2.666961
266	  2.676961
267	  2.686961
268	  2.696961
269	  2.706961
270	  2.716961
271	  2.726961
272	  2.736961
273	  2.746961
274	  2.756961
275	  2.766961
276	  2.776961
277	  2.786961
278	  2.796961
279	  2.806961
280	  2.816961
281	  2.826961
282	  2.836961
283	  2.846961
284	  2.856961
285	  2.866961
286	  2.876961
287	  2.886961
288	  2.896961
289	  2.906961
290	  2.916961
291	  2.926961
292	  2.936961
293	  2.946961
294	  2.956961
295	  2.966961
296	  2.976961
297	  2.986961
298	  2.996961
299	  3.006961
300	  3.016961
301	  3.026961
302	  3.036961
303	  3.046961
304	  3.056961
305	  3.066961
306	  3.076961
307	  3.086961
308	  3.096961
309	  3.106961
310	  3.116961
311	  3.126961
312	  3.136961
313	  3.146961
314	  3.156961
315	  3.166961
316	  3.176961
317	  3.186961
318	  3.196961
319	  3.206961
320	  3.216961
321	  3.226961
322	  3.236961
323	  3.246961
324	  3.256961
325	  3.266961
326	  3.276961
327	  3.286961
328	  3.296961
329	  3.306961
330	  3.316961
331	  3.326961
332	  3.336961
333	  3.346961
334	  3.356961
335	  3.366961
336	  3.376961
337	  3.386961
338	  3.396961
339	  3.406961
340	  3.416961
341	  3.426961
342	  3.436961
343	  3.446961
344	  3.456961
345	  3.466961
346	  3.476961
347	  3.486961
348	  3.496961
349	  3.506961
350	  3.516961
351	  3.526961
352	  3.536961
353	  3.546961
354	  3.556961
355	  3.566961
356	  3.576961
357	  3.586961
358	  3.596961
359	  3.606961
360	  3.616961
361	  3.626961
362	  3.636961
363	  3.646961
364	  3.656961
365	  3.666961
366	  3.676961
367	  3.686961
368	  3.696961
369	  3.706961
370	  3.716961
371	  3.726961
372	  3.736961
373	  3.746961
374	  3.756961
375	  3.766961
376	  3.776961
377	  3.786961
378	  3.796961
379	  3.806961
380	  3.816961
381	  3.826961
382	  3.836961
383	  3.846961
384	  3.856961
385	  3.866961
386	  3.876961
387	  3.886961
388	  3.896961
389	  3.906961
390	  3.916961
391	  3.926961
392	  3.936961
393	  3.946961
394	  3.956961
395	  3.966961
396	  3.976961
397	  3.986961
398	  3.996961
399	  4.006961
400	  4.016961
401	  4.026961
402	  4.036961
403	  4.046961
404	  4.056961
405	  4.066961
406	  4.076961
407	  4.086961
408	  4.096961
409	  4.106961
410	  4.116961
411	  4.126961
412	  4.136961
413	  4.146961
414	  4.156961
415	  4.166961
416	  4.176961
417	  4.186961
418	  4.196961
419	  4.206961
420	  4.216961
421	  4.226961
422	  4.236961
423	  4.246961
424	  4.256961
425	  4.266961
426	  4.276961
427	  4.286961
428	  4.296961
429	  4.306961
430	  4.316961
431	  4.326961
432	  4.336961
433	  4.346961
434	  4.356961
435	  4.366961
436	  4.376961
437	  4.386961
438	  4.396961
439	  4.406961
440	  4.416961
441	  4.426961
442	  4.436961
443	  4.446961
444	  4.456961
445	  4.466961
446	  4.476961
447	  4.486961
448	  4.496961
449	  4.506961
450	  4.516961
451	  4.526961
452	  4.536961
453	  4.546961
454	  4.556961
455	  4.566961
456	  4.576961
457	  4.586961
458	  4.596961
459	  4.606961
460	  4.616961
461	  4.626961
462	  4.636961
463	  4.646961
464	  4.656961
465	  4.666961
466	  4.676961
467	  4.686961
468	  4.696961
469	  4.706961
470	  4.716961
471	  4.726961
472	  4.736961
473	  4.746961
474	  4.756961
475	  4.766961
476	  4.776961
477	  4.786961
478	  4.796961
479	  4.806961
480	  4.816961
481	  4.826961
482	  4.836961
483	  4.846961
484	  4.856961
485	  4.866961
486	  4.876961
487	  4.886961
488	  4.896961
489	  4.906961
490	  4.916961
491	  4.926961
492	  4.936961
493	  4.946961
494	  4.956961
495	  4.966961
496	  4.976961
497	  4.986961
498	  4.996961
499	  5.006961
500	  5.016961
501	  5.026961
502	  5.036961
503	  5.046961
504	  5.056961
505	  5.066961
506	  5.076961
507	  5.086961
508	  5.096961
509	  5.106961
510	  5.116961
511	  5.126961
512	  5.136961
513	  5.146961
514	  5.156961
515	  5.166961
516	  5.176961
517	  5.186961
518	  5.196961
519	  5.206961
520	  5.216961
521	  5.226961
522	  5.236961
523	  5.246961
524	  5.256961
525	  5.266961
526	  5.276961
527	  5.286961
528	  5.296961
529	  5.306961
530	  5.316961
531	  5.326961
532	  5.336961
533	  5.346961
534	  5.356961
535	  5.366961
536	  5.376961
537	  5.386961
538	  5.396961
539	  5.406961
540	  5.416961
541	  5.426961
542	  5.436961
543	  5.446961
544	  5.456961
545	  5.466961
546	  5.476961
547	  5.486961
548	  5.496961
549	  5.506961
550	  5.516961
551	  5.526961
552	  5.536961
553	  5.546961
554	  5.556961
555	  5.566961
556	  5.576961
557	  5.586961
558	  5.596961
559	  5.606961
560	  5.616961
561	  5.626961
562	  5.636961
563	  5.646961
564	  5.656961
565	  5.666961
566	  5.676961
567	  5.686961
568	  5.696961
569	  5.706961
570	  5.716961
571	  5.726961
572	  5.736961
573	  5.746961
574	  5.756961
575	  5.766961
576	  5.776961
577	  5.786961
578	  5.796961
579	  5.806961
580	  5.816961
581	  5.826961
582	  5.836961
583	  5.846961
584	  5.856961
585	  5.866961
586	  5.876961
587	  5.886961
588	  5.896961
589	  5.906961
590	  5.916961
591	  5.926961
592	  5.936961
593	  5.946961
594	  5.956961
595	  5.966961
596	  5.976961
597	  5.986961
598	  5.996961
599	  6.006961
600	  6.016961
601	  6.026961
602	  6.036961
603	  6.046961
604	  6.056961
605	  6.066961
606	  6.076961
607	  6.086961
608	  6.096961
609	  6.106961
610	  6.116961
611	  6.126961
612	  6.136961
613	  6.146961
614	  6.156961
615	  6.166961
616	  6.176961
617	  6.186961
618	  6.196961
619	  6.206961
620	  6.216961
621	  6.226961
622	  6.236961
623	  6.246961
624	  6.256961
625	  6.266961
626	  6.276961
627	  6.286961
628	  6.296961
629	  6.306961
630	  6.316961
631	  6.326961
632	  6.336961
633	  6.346961
634	  6.356961
635	  6.366961
636	  6.376961
637	  6.386961
638	  6.396961
639	  6.406961
640	  6.416961
641	  6.426961
642	  6.436961
643	  6.446961
644	  6.456961
645	  6.466961
646	  6.476961
647	  6.486961
648	  6.496961
649	  6.506961
650	  6.516961
651	  6.526961
652	  6.536961
653	  6.546961
654	  6.556961
655	  6.566961
656	  6.576961
657	  6.586961
658	  6.596961
659	  6.606961
660	  6.616961
661	  6.626961
